"","playerId","playerName","LA_RAPM","LA_RAPM__Def","LA_RAPM__Off","RAPM","RAPM__Def","RAPM__Off","season","Team","MP"
"1978",1629671,"Miye Oni",-0.25,-0.14,-0.11,-0.41,-0.24,-0.17,"2021-22","UTA",44.1866666666667
"1979",1629672,"Eric Paschall",-1.04,-0.44,-0.6,-2.85,-2.06,-0.78,"2019-20","GSW",1653.795
"1980",1629672,"Eric Paschall",-0.93,-0.26,-0.66,-1.11,-0.45,-0.66,"2020-21","GSW",695.016666666667
"1981",1629672,"Eric Paschall",-0.58,-0.58,0,-1.07,-0.86,-0.21,"2021-22","UTA",736.506666666667
"1982",1629673,"Jordan Poole",-1.97,-0.1,-1.87,-0.91,0,-0.91,"2019-20","GSW",1273.89
"1983",1629673,"Jordan Poole",-1.69,-0.73,-0.95,0.25,0.42,-0.17,"2020-21","GSW",987.835
"1984",1629673,"Jordan Poole",1.36,0.7,0.66,1.88,0.93,0.95,"2021-22","GSW",2283.31166666667
"1985",1629673,"Jordan Poole",-1.25,0,-1.25,-1.18,0.34,-1.52,"2022-23","GSW",2458.09333333333
"1986",1629674,"Neemias Queta",0.12,0.26,-0.15,0.21,0.05,0.16,"2021-22","SAC",119.6
"1987",1629674,"Neemias Queta",-0.16,-0.06,-0.1,-0.48,-0.17,-0.31,"2022-23","SAC",28.69
"1988",1629675,"Naz Reid",-0.67,-0.29,-0.38,0.87,0.5,0.37,"2019-20","MIN",495.463333333333
"1989",1629675,"Naz Reid",-0.7,-0.06,-0.65,-3.04,-0.75,-2.29,"2020-21","MIN",1346.68833333333
"1990",1629675,"Naz Reid",-0.4,0.37,-0.77,-1.59,-0.14,-1.45,"2021-22","MIN",1215.28666666667
"1991",1629675,"Naz Reid",-1.33,-0.51,-0.82,-1.58,-0.49,-1.09,"2022-23","MIN",1250.90833333333
"1992",1629676,"Isaiah Roby",-0.03,0.07,-0.09,-0.01,0.02,-0.03,"2019-20","OKC",11.4
"1993",1629676,"Isaiah Roby",-1.74,-0.38,-1.35,-2.47,-0.8,-1.67,"2020-21","OKC",1425.27666666667
"1994",1629676,"Isaiah Roby",-1.26,-0.46,-0.8,-1.25,-0.61,-0.64,"2021-22","OKC",948.423333333333
"1995",1629676,"Isaiah Roby",-0.26,-0.07,-0.19,-1.38,-0.19,-1.18,"2022-23","NYK",473.628333333333
"1996",1629677,"Luka Samanic",0.09,0.11,-0.03,0.06,0.15,-0.09,"2019-20","SAS",48.4166666666667
"1997",1629677,"Luka Samanic",-0.39,0.03,-0.42,-0.22,0.29,-0.51,"2020-21","SAS",308.176666666667
"1998",1629677,"Luka Samanic",0.17,0.05,0.13,0.19,0.21,-0.01,"2022-23","UTA",160.813333333333
"1999",1629678,"Admiral Schofield",-0.17,-0.08,-0.09,-0.68,-0.42,-0.26,"2019-20","WAS",368.381666666667
"2000",1629678,"Admiral Schofield",-0.88,-0.2,-0.68,-1.35,-0.56,-0.79,"2021-22","ORL",468.823333333333
"2001",1629678,"Admiral Schofield",-0.02,0.29,-0.31,-1.04,-0.32,-0.73,"2022-23","ORL",451.261666666667
"2002",1629680,"Matisse Thybulle",0.27,0.11,0.16,1.04,0.55,0.48,"2019-20","PHI",1287.43166666667
"2003",1629680,"Matisse Thybulle",1.28,0.71,0.57,1.73,0.85,0.88,"2020-21","PHI",1298.005
"2004",1629680,"Matisse Thybulle",0.68,0.43,0.25,1.33,1.38,-0.04,"2021-22","PHI",1685.26333333333
"2005",1629680,"Matisse Thybulle",0.43,0.97,-0.53,0.54,1.23,-0.68,"2022-23","POR",1200.43833333333
"2006",1629681,"Killian Tillie",-0.08,-0.04,-0.04,0.67,0.55,0.11,"2020-21","MEM",181.77
"2007",1629681,"Killian Tillie",0.16,0.08,0.08,-0.32,0.12,-0.45,"2021-22","MEM",460.591666666667
"2008",1629682,"Tremont Waters",-0.24,0,-0.24,0.11,0.14,-0.02,"2019-20","BOS",118.641666666667
"2009",1629682,"Tremont Waters",-0.09,0.02,-0.11,-0.23,-0.07,-0.17,"2020-21","BOS",237.673333333333
"2010",1629682,"Tremont Waters",0.01,0,0,-0.29,-0.21,-0.08,"2021-22","WAS",50.2783333333333
"2011",1629683,"Quinndary Weatherspoon",-0.33,0,-0.33,-0.34,-0.08,-0.26,"2019-20","SAS",77.7383333333333
"2012",1629683,"Quinndary Weatherspoon",-0.32,-0.21,-0.11,-0.98,-0.43,-0.55,"2020-21","SAS",121.09
"2013",1629683,"Quinndary Weatherspoon",0.21,0.09,0.12,0.01,-0.3,0.31,"2021-22","GSW",73.4083333333333
"2014",1629684,"Grant Williams",0.2,0.23,-0.03,0.83,0.85,-0.02,"2019-20","BOS",1043.22333333333
"2015",1629684,"Grant Williams",0.46,1,-0.54,-0.55,0.26,-0.81,"2020-21","BOS",1137.90666666667
"2016",1629684,"Grant Williams",-0.65,-0.23,-0.42,-0.79,-1.21,0.42,"2021-22","BOS",1875.08
"2017",1629684,"Grant Williams",0.72,0.73,-0.01,0.85,0.62,0.23,"2022-23","BOS",2044.76166666667
"2018",1629685,"Dylan Windler",0.39,0.06,0.33,0.19,0,0.19,"2020-21","CLE",512.651666666667
"2019",1629685,"Dylan Windler",-0.61,0.14,-0.75,-0.06,0.56,-0.62,"2021-22","CLE",459.236666666667
"2020",1629685,"Dylan Windler",0.05,0.01,0.04,-0.02,-0.02,0,"2022-23","CLE",10.3833333333333
"2021",1629686,"Deividas Sirvydis",-0.64,-0.11,-0.53,-0.44,-0.07,-0.37,"2020-21","DET",133.113333333333
"2022",1629686,"Deividas Sirvydis",-0.31,-0.07,-0.24,-0.42,-0.07,-0.35,"2021-22","DET",26.615
"2023",1629690,"Adam Mokoka",0.47,0.09,0.38,0.95,0.1,0.85,"2019-20","CHI",111.666666666667
"2024",1629690,"Adam Mokoka",0.19,0.24,-0.05,-0.04,0.31,-0.36,"2020-21","CHI",56.1783333333333
"2025",1629712,"Marcos Louzada Silva",-0.16,-0.12,-0.04,-0.14,-0.04,-0.09,"2020-21","NOP",56.3366666666667
"2026",1629712,"Marcos Louzada Silva",-1.04,-0.23,-0.82,-0.95,0.03,-0.98,"2021-22","POR",129.366666666667
"2027",1629713,"Justin James",0.49,0.42,0.06,-0.09,0.45,-0.54,"2019-20","SAC",232.366666666667
"2028",1629713,"Justin James",-0.33,-0.05,-0.28,-0.73,-0.11,-0.62,"2020-21","SAC",310.436666666667
"2029",1629714,"Jarrell Brantley",-0.35,0.19,-0.54,-0.63,0.01,-0.64,"2019-20","UTA",96.03
"2030",1629714,"Jarrell Brantley",-0.72,-0.33,-0.38,-0.53,-0.33,-0.21,"2020-21","UTA",138.313333333333
"2031",1629714,"Jarrell Brantley",0.13,0.08,0.04,0.25,0.23,0.02,"2022-23","UTA",38.95
"2032",1629716,"Marques Bolden",0.06,0.05,0.01,0.04,0.05,-0.01,"2019-20","CLE",2.81666666666667
"2033",1629716,"Marques Bolden",0.18,0.27,-0.1,0.12,0.36,-0.24,"2020-21","CLE",28.6333333333333
"2034",1629717,"Armoni Brooks",-1.41,-0.84,-0.57,-1.19,-0.47,-0.72,"2020-21","HOU",520.36
"2035",1629717,"Armoni Brooks",0.51,-0.21,0.72,-0.4,-0.2,-0.2,"2021-22","TOR",843.755
"2036",1629718,"Charles Brown Jr.",0.38,0.28,0.1,0.48,0.38,0.1,"2019-20","ATL",40.4566666666667
"2037",1629718,"Charlie Brown Jr.",-0.4,-0.38,-0.02,-0.6,-0.25,-0.35,"2020-21","OKC",151.826666666667
"2038",1629718,"Charlie Brown Jr.",-0.04,0.16,-0.21,-0.33,0.17,-0.5,"2021-22","PHI",177.7
"2039",1629719,"Devontae Cacok",0.02,0,0.02,0.07,-0.01,0.08,"2019-20","LAL",8.86666666666667
"2040",1629719,"Devontae Cacok",0.07,-0.14,0.21,0.55,0.14,0.41,"2020-21","LAL",97.6333333333333
"2041",1629719,"Devontae Cacok",0.01,0,0,-0.05,0.05,-0.1,"2021-22","SAS",121.016666666667
"2042",1629723,"John Konchar",0.67,0.29,0.38,0.38,0.04,0.34,"2019-20","MEM",181.113333333333
"2043",1629723,"John Konchar",-0.12,-0.39,0.27,0.72,-0.03,0.75,"2020-21","MEM",574.963333333333
"2044",1629723,"John Konchar",1.5,0.41,1.09,0.5,0.56,-0.06,"2021-22","MEM",1291.52833333333
"2045",1629723,"John Konchar",1.84,0.82,1.02,1.74,1.13,0.61,"2022-23","MEM",1493.81333333333
"2046",1629724,"Vic Law",-0.23,-0.02,-0.2,-0.09,0.11,-0.21,"2019-20","ORL",61.8883333333333
"2047",1629725,"Jeremiah Martin",-0.1,-0.22,0.12,-0.22,-0.37,0.14,"2019-20","BKN",99.1033333333333
"2048",1629725,"Jeremiah Martin",-0.33,-0.21,-0.12,-0.54,-0.29,-0.24,"2020-21","CLE",75.15
"2049",1629726,"Garrison Mathews",0.17,-0.12,0.3,0.98,0.51,0.47,"2019-20","WAS",227.396666666667
"2050",1629726,"Garrison Mathews",-1.23,-0.67,-0.56,-1.08,-0.74,-0.34,"2020-21","WAS",1037.95166666667
"2051",1629726,"Garrison Mathews",-0.27,-0.91,0.65,-0.72,-1.71,0.99,"2021-22","HOU",1711.88833333333
"2052",1629726,"Garrison Mathews",-0.02,0.63,-0.65,-0.03,1.04,-1.07,"2022-23","ATL",686.258333333333
"2053",1629729,"Josh Reaves",0.07,0.1,-0.03,0.02,0.11,-0.09,"2019-20","DAL",28.3183333333333
"2054",1629730,"Rayjon Tucker",-0.29,-0.22,-0.07,-0.52,-0.36,-0.16,"2019-20","UTA",161.448333333333
"2055",1629730,"Rayjon Tucker",0.08,0.06,0.02,-0.24,0.01,-0.25,"2020-21","PHI",68.15
"2056",1629730,"Rayjon Tucker",-0.09,-0.03,-0.06,-0.05,-0.26,0.21,"2021-22","MIL",70.8183333333333
"2057",1629731,"Dean Wade",-0.06,-0.07,0,-0.2,-0.21,0.02,"2019-20","CLE",71.4166666666667
"2058",1629731,"Dean Wade",-0.58,-0.16,-0.42,-1.61,-0.59,-1.02,"2020-21","CLE",1212.10833333333
"2059",1629731,"Dean Wade",0.44,1.07,-0.63,0.3,1.04,-0.73,"2021-22","CLE",980.175
"2060",1629731,"Dean Wade",-0.03,0.85,-0.88,0.75,1.26,-0.51,"2022-23","CLE",891.563333333333
"2061",1629734,"Kyle Alexander",-0.06,0.04,-0.1,-0.03,0.11,-0.13,"2019-20","MIA",13.3666666666667
"2062",1629735,"Chris Silva",-0.54,-0.46,-0.08,-0.92,-0.62,-0.3,"2019-20","MIA",346.271666666667
"2063",1629735,"Chris Silva",-0.12,-0.01,-0.11,-0.08,0.09,-0.17,"2020-21","SAC",92.3583333333333
"2064",1629735,"Chris Silva",-0.37,-0.05,-0.32,-0.48,-0.38,-0.11,"2021-22","MIA",91.1616666666667
"2065",1629735,"Chris Silva",-0.07,-0.04,-0.03,0,0.03,-0.02,"2022-23","DAL",3.01666666666667
"2066",1629738,"Vincent Poirier",-0.47,-0.12,-0.34,-0.55,-0.27,-0.28,"2019-20","BOS",129.991666666667
"2067",1629738,"Vincent Poirier",-0.28,-0.1,-0.18,-0.2,0.01,-0.21,"2020-21","PHI",39.1333333333333
"2068",1629739,"William Howard",-0.1,0.08,-0.18,-0.27,-0.02,-0.25,"2019-20","HOU",13.2666666666667
"2069",1629740,"Nicolo Melli",-1.1,0.06,-1.16,-1.14,-0.52,-0.62,"2019-20","NOP",1042.12333333333
"2070",1629740,"Nicolo Melli",0.47,0.71,-0.24,0.27,1.14,-0.87,"2020-21","DAL",566.148333333333
"2071",1629741,"Marko Guduric",0.46,0.68,-0.22,-0.13,0.03,-0.16,"2019-20","MEM",483.615
"2072",1629742,"Stanton Kidd",-0.01,0.03,-0.04,0.02,0.08,-0.06,"2019-20","UTA",15.2833333333333
"2073",1629743,"Donta Hall",-0.25,-0.05,-0.2,-0.37,-0.33,-0.04,"2019-20","BKN",133.148333333333
"2074",1629743,"Donta Hall",0.15,0.23,-0.08,0.12,0.33,-0.21,"2020-21","ORL",179.248333333333
"2075",1629744,"Matt Thomas",-0.06,-0.06,0,0.42,0.55,-0.13,"2019-20","TOR",440.02
"2076",1629744,"Matt Thomas",-0.74,-0.37,-0.37,-1.1,-0.11,-0.99,"2020-21","UTA",326.63
"2077",1629744,"Matt Thomas",-0.07,-0.19,0.12,0.3,0.21,0.1,"2021-22","CHI",459.511666666667
"2078",1629745,"Tariq Owens",-0.25,-0.17,-0.07,-0.25,-0.14,-0.11,"2019-20","PHX",15.4
"2079",1629750,"Javonte Green",-0.92,-0.27,-0.66,-0.85,-0.17,-0.68,"2019-20","BOS",467.848333333333
"2080",1629750,"Javonte Green",0.25,0.19,0.06,0.65,0.16,0.49,"2020-21","CHI",473.725
"2081",1629750,"Javonte Green",0.58,0.48,0.1,1.18,0.28,0.89,"2021-22","CHI",1519.045
"2082",1629750,"Javonte Green",0.79,0.76,0.03,0.77,0.58,0.19,"2022-23","CHI",480.256666666667
"2083",1629751,"Dakota Mathias",-0.11,-0.17,0.06,-0.57,-0.02,-0.55,"2020-21","PHI",123.46
"2084",1629751,"Dakota Mathias",-0.1,-0.02,-0.08,-0.15,0.03,-0.18,"2021-22","MEM",16.225
"2085",1629752,"Juwan Morgan",0.15,0,0.16,0.65,0.26,0.39,"2019-20","UTA",134.456666666667
"2086",1629752,"Juwan Morgan",-1.53,-0.71,-0.82,-1.66,-0.88,-0.77,"2020-21","UTA",147.101666666667
"2087",1629752,"Juwan Morgan",-0.15,-0.11,-0.04,-0.3,-0.24,-0.06,"2021-22","BOS",30.965
"2088",1629755,"Hassani Gravett",0.13,0.16,-0.03,0.25,0.19,0.06,"2021-22","ORL",171.095
"2089",1629760,"Matt Mooney",0.21,0.12,0.09,0.06,0.14,-0.07,"2019-20","CLE",18.75
"2090",1629760,"Matt Mooney",0.01,0.02,-0.01,-0.05,-0.01,-0.04,"2021-22","NYK",1.93333333333333
"2091",1629783,"Shaq Buchanan",0.11,0.01,0.1,-0.1,-0.06,-0.04,"2021-22","MEM",9.81666666666667
"2092",1629788,"Tyler Hall",0.01,0.02,-0.01,-0.05,-0.01,-0.04,"2021-22","NYK",1.93333333333333
"2093",1629833,"Keljin Blevins",-0.14,0.14,-0.29,-0.32,0.22,-0.54,"2020-21","POR",74.9133333333333
"2094",1629833,"Keljin Blevins",-1.97,-1.05,-0.93,-2.32,-1.46,-0.86,"2021-22","POR",349.353333333333
"2095",1629873,"Jaysean Paige",-0.17,-0.07,-0.1,-0.16,0,-0.16,"2021-22","DET",6.61666666666667
"2096",1629875,"Xavier Moon",-0.25,-0.31,0.05,-0.05,-0.17,0.12,"2021-22","LAC",137.368333333333
"2097",1629875,"Xavier Moon",0.01,0.11,-0.1,0.08,0.12,-0.04,"2022-23","LAC",19.5666666666667
"2098",1629958,"Ahmad Caver",0.02,0,0.02,0.03,0,0.03,"2021-22","IND",0.843333333333333
"2099",1629962,"Devin Cannady",0.21,0,0.21,-0.15,-0.12,-0.03,"2020-21","ORL",74.35
"2100",1629962,"Devin Cannady",-0.04,0.07,-0.11,0.15,0.16,-0.01,"2021-22","ORL",144.533333333333
"2101",1630162,"Anthony Edwards",-0.09,-0.9,0.8,-0.93,-1.53,0.6,"2020-21","MIN",2314.16666666667
"2102",1630162,"Anthony Edwards",0.59,-0.01,0.6,1.21,0.29,0.92,"2021-22","MIN",2465.99333333333
"2103",1630162,"Anthony Edwards",0.05,0.09,-0.04,0.96,0.7,0.26,"2022-23","MIN",2841.455
"2104",1630163,"LaMelo Ball",-1.38,-0.68,-0.69,-1.53,-0.86,-0.67,"2020-21","CHA",1468.57333333333
"2105",1630163,"LaMelo Ball",0.13,-0.3,0.42,0.38,-0.5,0.88,"2021-22","CHA",2422.06666666667
"2106",1630163,"LaMelo Ball",0.28,-0.24,0.52,-0.26,-0.75,0.49,"2022-23","CHA",1267.755
"2107",1630164,"James Wiseman",-2.01,-0.61,-1.4,-2.41,-0.11,-2.3,"2020-21","GSW",835.88
"2108",1630164,"James Wiseman",-2.27,-0.86,-1.41,-3.05,-1.78,-1.27,"2022-23","DET",867.186666666667
"2109",1630165,"Killian Hayes",-1.38,-0.63,-0.75,-1.76,-0.43,-1.34,"2020-21","DET",670.211666666667
"2110",1630165,"Killian Hayes",-0.77,0.24,-1.01,-2.3,-0.5,-1.8,"2021-22","DET",1646.97166666667
"2111",1630165,"Killian Hayes",-2.81,-1.28,-1.53,-2.69,-0.96,-1.74,"2022-23","DET",2153.58833333333
"2112",1630166,"Deni Avdija",0.18,0.75,-0.56,-0.29,0.36,-0.65,"2020-21","WAS",1256.87666666667
"2113",1630166,"Deni Avdija",0.96,0.8,0.15,0.64,0.32,0.32,"2021-22","WAS",1984.05166666667
"2114",1630166,"Deni Avdija",0.15,0.54,-0.39,0.28,0.11,0.17,"2022-23","WAS",2020.38
"2115",1630167,"Obi Toppin",-0.27,-0.22,-0.05,-0.17,-0.4,0.23,"2020-21","NYK",683.08
"2116",1630167,"Obi Toppin",1.16,0.54,0.62,1.27,0.71,0.56,"2021-22","NYK",1229.75333333333
"2117",1630167,"Obi Toppin",0.43,0.51,-0.08,0.12,0.2,-0.08,"2022-23","NYK",1050.50833333333
"2118",1630168,"Onyeka Okongwu",-0.82,-0.58,-0.24,-1.35,-1.23,-0.12,"2020-21","ATL",601.208333333333
"2119",1630168,"Onyeka Okongwu",0.7,-0.19,0.89,1.13,0.32,0.81,"2021-22","ATL",992.063333333333
"2120",1630168,"Onyeka Okongwu",-0.53,0.02,-0.56,0.93,0.62,0.31,"2022-23","ATL",1848.555
"2121",1630169,"Tyrese Haliburton",-0.75,-1.07,0.32,-1.15,-1.06,-0.08,"2020-21","SAC",1745.67666666667
"2122",1630169,"Tyrese Haliburton",-0.54,-0.85,0.3,-1.11,-1.08,-0.03,"2021-22","IND",2694.13166666667
"2123",1630169,"Tyrese Haliburton",0.63,-0.12,0.75,0.78,-0.5,1.28,"2022-23","IND",1882.85333333333
"2124",1630170,"Devin Vassell",-0.45,0.02,-0.47,-0.57,-0.33,-0.24,"2020-21","SAS",1055.96333333333
"2125",1630170,"Devin Vassell",0.51,0.74,-0.23,0.43,0,0.43,"2021-22","SAS",1936.88666666667
"2126",1630170,"Devin Vassell",-1.4,-0.51,-0.89,-1.83,-1.08,-0.75,"2022-23","SAS",1178.07833333333
"2127",1630171,"Isaac Okoro",-1.74,-0.73,-1.02,-1.4,-0.32,-1.07,"2020-21","CLE",2173.235
"2128",1630171,"Isaac Okoro",0.79,0.29,0.5,0.75,-0.03,0.78,"2021-22","CLE",1980.90166666667
"2129",1630171,"Isaac Okoro",0.04,0.4,-0.36,0.46,0.16,0.3,"2022-23","CLE",1652.56666666667
"2130",1630172,"Patrick Williams",-2.59,-1.13,-1.46,-2.41,-0.72,-1.69,"2020-21","CHI",1983.35666666667
"2131",1630172,"Patrick Williams",-0.3,-0.27,-0.03,-0.58,-0.28,-0.31,"2021-22","CHI",422.328333333333
"2132",1630172,"Patrick Williams",-1.92,-0.42,-1.5,-0.91,-0.39,-0.52,"2022-23","CHI",2322.84166666667
"2133",1630173,"Precious Achiuwa",-0.89,0.27,-1.16,-0.99,0.07,-1.06,"2020-21","MIA",737.083333333333
"2134",1630173,"Precious Achiuwa",0.47,0.63,-0.16,0.36,0.9,-0.54,"2021-22","TOR",1724.65333333333
"2135",1630173,"Precious Achiuwa",-0.07,-0.42,0.35,-0.38,-0.99,0.61,"2022-23","TOR",1140.52
"2136",1630174,"Aaron Nesmith",-0.04,0.07,-0.11,-0.19,-0.08,-0.12,"2020-21","BOS",668.731666666667
"2137",1630174,"Aaron Nesmith",0.21,0.26,-0.04,0.08,0.33,-0.25,"2021-22","BOS",573.878333333333
"2138",1630174,"Aaron Nesmith",-0.79,-0.41,-0.38,-1.04,-1.42,0.38,"2022-23","IND",1816.40333333333
"2139",1630175,"Cole Anthony",-1.13,-0.36,-0.76,-2.31,-1.21,-1.1,"2020-21","ORL",1272.84333333333
"2140",1630175,"Cole Anthony",-0.07,0.15,-0.22,-0.43,-0.16,-0.26,"2021-22","ORL",2059.39833333333
"2141",1630175,"Cole Anthony",0.21,-0.59,0.8,0.51,-0.2,0.72,"2022-23","ORL",1551.76
"2142",1630176,"Vernon Carey Jr.",-0.14,0.03,-0.17,-0.15,-0.06,-0.09,"2020-21","CHA",114.7
"2143",1630176,"Vernon Carey Jr.",-0.08,-0.07,-0.02,-0.7,-0.43,-0.28,"2021-22","WAS",44.1483333333333
"2144",1630176,"Vernon Carey Jr.",-0.06,0.07,-0.13,-0.2,0.05,-0.25,"2022-23","UTA",28.4833333333333
"2145",1630177,"Theo Maledon",-3.19,-0.46,-2.73,-3.99,-0.39,-3.61,"2020-21","OKC",1777.70166666667
"2146",1630177,"Theo Maledon",-1.18,-0.25,-0.94,-2.25,-0.91,-1.35,"2021-22","OKC",908.22
"2147",1630177,"Theo Maledon",-0.29,-0.47,0.18,-0.82,-0.68,-0.14,"2022-23","CHA",853.656666666667
"2148",1630178,"Tyrese Maxey",-0.09,-0.36,0.27,-1.09,-0.76,-0.33,"2020-21","PHI",935.575
"2149",1630178,"Tyrese Maxey",-0.58,-0.84,0.26,0.57,-0.11,0.68,"2021-22","PHI",2650.35666666667
"2150",1630178,"Tyrese Maxey",0.2,-0.49,0.69,0.85,-0.47,1.31,"2022-23","PHI",2015.77
"2151",1630179,"Tyrell Terry",0.11,0.16,-0.05,-0.09,0.34,-0.43,"2020-21","DAL",56.3066666666667
"2152",1630179,"Tyrell Terry",0.03,-0.02,0.05,-0.07,-0.09,0.02,"2021-22","MEM",3.05
"2153",1630180,"Saddiq Bey",-1.98,-1.17,-0.81,-1.23,0.07,-1.31,"2020-21","DET",1909.01666666667
"2154",1630180,"Saddiq Bey",-1.34,-0.72,-0.62,-1.87,-0.8,-1.08,"2021-22","DET",2704.17666666667
"2155",1630180,"Saddiq Bey",-0.2,-1.29,1.08,0.03,-1.12,1.16,"2022-23","ATL",2128.695
"2156",1630181,"R.J. Hampton",-1.79,-1.16,-0.63,-3.14,-1.9,-1.24,"2020-21","ORL",888.283333333333
"2157",1630181,"R.J. Hampton",-2.4,-0.46,-1.94,-3.19,-1.1,-2.09,"2021-22","ORL",1402.26166666667
"2158",1630181,"R.J. Hampton",-1.6,-0.93,-0.67,-1.04,-0.67,-0.36,"2022-23","DET",749.635
"2159",1630182,"Josh Green",0.63,0.15,0.48,0.05,0.59,-0.54,"2020-21","DAL",444.631666666667
"2160",1630182,"Josh Green",-0.13,0.27,-0.4,0.1,0.74,-0.65,"2021-22","DAL",1038.95666666667
"2161",1630182,"Josh Green",0.27,0.06,0.21,1.04,0.5,0.54,"2022-23","DAL",1539.23
"2162",1630183,"Jaden McDaniels",0.01,0.66,-0.65,-0.08,-0.51,0.43,"2020-21","MIN",1510.78333333333
"2163",1630183,"Jaden McDaniels",0.31,0.62,-0.31,-0.77,0.29,-1.06,"2021-22","MIN",1802.66666666667
"2164",1630183,"Jaden McDaniels",0.56,0.9,-0.34,1.01,0.61,0.4,"2022-23","MIN",2416.48833333333
"2165",1630184,"Kira Lewis Jr.",0.32,0.08,0.24,0.31,0.53,-0.22,"2020-21","NOP",904.443333333333
"2166",1630184,"Kira Lewis Jr.",-0.91,0.01,-0.91,-1.18,-0.09,-1.1,"2021-22","NOP",341.14
"2167",1630184,"Kira Lewis Jr.",0.12,-0.18,0.29,0.56,0.23,0.33,"2022-23","NOP",234.766666666667
"2168",1630185,"Nico Mannion",-1.47,-0.61,-0.86,-1.07,-0.32,-0.75,"2020-21","GSW",363.918333333333
"2169",1630186,"Jahmius Ramsey",0.38,0.2,0.19,0.21,0.17,0.04,"2020-21","SAC",94.475
"2170",1630186,"Jahmius Ramsey",-0.02,-0.14,0.12,-0.15,-0.55,0.41,"2021-22","SAC",133.92
"2171",1630187,"Daniel Oturu",-0.08,-0.07,-0.01,0.07,0.2,-0.13,"2020-21","LAC",160.903333333333
"2172",1630187,"Daniel Oturu",-0.11,-0.03,-0.08,-0.33,-0.22,-0.11,"2021-22","TOR",27.2816666666667
"2173",1630188,"Jalen Smith",-0.29,-0.15,-0.14,-0.27,-0.12,-0.16,"2020-21","PHX",155.725
"2174",1630188,"Jalen Smith",0.19,-0.49,0.67,0.4,0,0.39,"2021-22","IND",924.181666666667
"2175",1630188,"Jalen Smith",0.04,-0.21,0.24,-0.36,0.02,-0.38,"2022-23","IND",1278.825
"2176",1630189,"Tyler Bey",-0.28,-0.13,-0.15,-0.56,-0.06,-0.5,"2020-21","DAL",70.95
"2177",1630190,"Elijah Hughes",-0.75,-0.46,-0.29,-0.63,-0.39,-0.24,"2020-21","UTA",63.715
"2178",1630190,"Elijah Hughes",-1.9,-1.24,-0.67,-2.38,-1.47,-0.91,"2021-22","POR",434.465
"2179",1630191,"Isaiah Stewart",-0.18,0.54,-0.72,0.38,0.59,-0.21,"2020-21","DET",1454.82833333333
"2180",1630191,"Isaiah Stewart",-0.25,1.1,-1.35,-1.58,0.14,-1.71,"2021-22","DET",1815.64333333333
"2181",1630191,"Isaiah Stewart",-0.69,0.3,-0.99,-0.26,0.25,-0.51,"2022-23","DET",1414.05833333333
"2182",1630192,"Zeke Nnaji",-1.55,-1.03,-0.53,-1.26,-0.57,-0.69,"2020-21","DEN",397.278333333333
"2183",1630192,"Zeke Nnaji",-0.8,-0.11,-0.68,-0.33,-0.22,-0.1,"2021-22","DEN",697.608333333333
"2184",1630192,"Zeke Nnaji",-1.16,-0.18,-0.98,-0.61,0.91,-1.52,"2022-23","DEN",727.798333333333
"2185",1630193,"Immanuel Quickley",1.14,0.6,0.54,1.51,0.6,0.91,"2020-21","NYK",1243.485
"2186",1630193,"Immanuel Quickley",1.67,0.55,1.12,2.85,1.46,1.39,"2021-22","NYK",1802.43333333333
"2187",1630193,"Immanuel Quickley",1.84,0.8,1.04,2.15,2.41,-0.26,"2022-23","NYK",2344.105
"2188",1630194,"Paul Reed",0.87,0.44,0.44,0.75,0.62,0.14,"2020-21","PHI",177.281666666667
"2189",1630194,"Paul Reed",0.38,-0.04,0.41,-0.7,-0.69,-0.01,"2021-22","PHI",302.531666666667
"2190",1630194,"Paul Reed",0.31,0.2,0.11,-0.12,-0.07,-0.04,"2022-23","PHI",755.163333333333
"2191",1630195,"Leandro Bolmaro",0.19,0.24,-0.06,0.06,0.43,-0.37,"2021-22","MIN",240.945
"2192",1630195,"Leandro Bolmaro",0.23,0.13,0.11,-0.07,0.2,-0.27,"2022-23","UTA",68.4733333333333
"2193",1630197,"Aleksej Pokusevski",-2.42,-0.86,-1.56,-2.85,-0.96,-1.89,"2020-21","OKC",1089.915
"2194",1630197,"Aleksej Pokusevski",0.3,0.9,-0.6,0.5,0.93,-0.44,"2021-22","OKC",1232.705
"2195",1630197,"Aleksej Pokusevski",-0.8,0.06,-0.86,-2.21,-0.97,-1.24,"2022-23","OKC",701.348333333333
"2196",1630198,"Isaiah Joe",0.56,0.37,0.19,-0.13,0.06,-0.18,"2020-21","PHI",382.823333333333
"2197",1630198,"Isaiah Joe",-0.03,0.14,-0.16,-0.03,0.11,-0.14,"2021-22","PHI",609.468333333333
"2198",1630198,"Isaiah Joe",0.03,-0.1,0.13,1.18,-0.54,1.72,"2022-23","OKC",1395.34666666667
"2199",1630199,"Cassius Stanley",0.06,0.1,-0.04,0.02,0.41,-0.38,"2020-21","IND",93.3183333333333
"2200",1630199,"Cassius Stanley",-0.34,-0.24,-0.1,-0.06,0.17,-0.23,"2021-22","DET",155
"2201",1630200,"Tre Jones",-0.46,-0.29,-0.18,-1.07,-0.5,-0.57,"2020-21","SAS",268.606666666667
"2202",1630200,"Tre Jones",-0.27,-0.08,-0.19,-0.47,-0.2,-0.27,"2021-22","SAS",1148.125
