Column 1,season,team,team_score_home,assists_home,blocks_home,defensive_rebounds_home,fast_break_points_home,field_goals_made_home,field_goals_attempted_home,flagrant_fouls_home,fouls_home,free_throws_made_home,free_throws_attempted_home,offensive_rebounds_home,points_in_paint_home,steals_home,team_turnovers_home,technical_fouls_home,three_point_field_goals_made_home,three_point_field_goals_attempted_home,total_rebounds_home,total_technical_fouls_home,turnover_points_home,turnovers_home,opponent_team_score_home,opponent_assists_home,opponent_blocks_home,opponent_defensive_rebounds_home,opponent_fast_break_points_home,opponent_field_goals_made_home,opponent_field_goals_attempted_home,opponent_flagrant_fouls_home,opponent_fouls_home,opponent_free_throws_made_home,opponent_free_throws_attempted_home,opponent_offensive_rebounds_home,opponent_points_in_paint_home,opponent_steals_home,opponent_team_turnovers_home,opponent_technical_fouls_home,opponent_three_point_field_goals_made_home,opponent_three_point_field_goals_attempted_home,opponent_total_rebounds_home,opponent_total_technical_fouls_home,opponent_turnover_points_home,opponent_turnovers_home,Games_home,Possessions_home,team_score_away,assists_away,blocks_away,defensive_rebounds_away,fast_break_points_away,field_goals_made_away,field_goals_attempted_away,flagrant_fouls_away,fouls_away,free_throws_made_away,free_throws_attempted_away,offensive_rebounds_away,points_in_paint_away,steals_away,team_turnovers_away,technical_fouls_away,three_point_field_goals_made_away,three_point_field_goals_attempted_away,total_rebounds_away,total_technical_fouls_away,turnover_points_away,turnovers_away,opponent_team_score_away,opponent_assists_away,opponent_blocks_away,opponent_defensive_rebounds_away,opponent_fast_break_points_away,opponent_field_goals_made_away,opponent_field_goals_attempted_away,opponent_flagrant_fouls_away,opponent_fouls_away,opponent_free_throws_made_away,opponent_free_throws_attempted_away,opponent_offensive_rebounds_away,opponent_points_in_paint_away,opponent_steals_away,opponent_team_turnovers_away,opponent_technical_fouls_away,opponent_three_point_field_goals_made_away,opponent_three_point_field_goals_attempted_away,opponent_total_rebounds_away,opponent_total_technical_fouls_away,opponent_turnover_points_away,opponent_turnovers_away,Games_away,Possessions_away,MP,new_LA_RAPM,new_LA_RAPM__Def,new_LA_RAPM__Off,new_RAPM,new_RAPM__Def,new_RAPM__Off,total_wins,lag 1,lag 2,team_change,team_Bucks,team_Bulls,team_Cavaliers,team_Celtics,team_Clippers,team_Grizzlies,team_Hawks,team_Heat,team_Hornets,team_Jazz,team_Kings,team_Knicks,team_Lakers,team_Magic,team_Mavericks,team_Nets,team_Nuggets,team_Pacers,team_Pelicans,team_Pistons,team_Raptors,team_Rockets,team_Spurs,team_Suns,team_Thunder,team_Timberwolves,team_Trail Blazers,team_Warriors,team_Wizards,season_2010,season_2011,season_2012,season_2013,season_2014,season_2015,season_2016,season_2017,season_2018,season_2019,season_2020,season_2021,season_2022
306,2019,Knicks,118.26846186,22.100248837,6.0349604916,39.171363932,14.724186014,43.306429454,101.78407903,0.0558792638,23.972204175,20.787086138,27.380839268,11.846403928,49.900182584,8.3260103079,0.6984907976,0.4190944786,10.868516811,32.409973011,60.517242708,0.4190944786,18.076941843,14.724186014,130.36632247,30.314500618,7.0128476084,43.25055019,16.372624297,48.195865037,102.76196615,0.0838188957,23.972204175,20.144474604,27.101442949,12.489015462,58.896744057,8.0466139889,0.5308530062,0.894068221,13.830117793,38.221416447,65.630195347,0.894068221,17.629907733,15.143280493,41,3579.1452206,131.05486969,28.464533233,5.8165433162,41.249688832,10.565315396,48.021606412,103.23661905,0.0842977292,23.884356612,21.692615653,27.481059726,12.195071494,57.434852842,8.9636585404,0.6462825907,0.5900841045,13.319041217,36.669512211,62.63321281,0.5900841045,16.100866281,14.049621537,122.00691342,24.024852828,5.7884440731,39.59183349,10.705811611,44.509201028,101.10107658,0.0561984861,24.024852828,20.793439874,27.42486124,12.166972251,51.365416338,7.277703956,0.758679563,0.5338856184,12.195071494,35.433145515,61.593540817,0.5338856184,19.585172422,16.072767038,41,3558.8147246,16091.79,-9385.86755,-2126.98075,-7234.9762,-14215.30633,-4604.87155,-9617.564833,17,29,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,2020,Knicks,122.76104493,25.287724519,5.0785596333,39.998035181,13.589525088,46.337478585,103.84778836,0.2801963936,25.813092757,18.598035623,26.828804684,13.379377793,53.867756662,9.14140734,0.3152209428,0.9456628283,11.488052136,33.553518129,63.954826831,0.9456628283,19.438624803,15.936169884,131.79737862,28.545007594,5.3587560269,42.029459034,16.636660868,46.687724077,100.45040709,0.1050736476,22.976104272,22.62585878,29.700817718,11.593125784,51.205890923,7.530278077,0.5603927871,0.8405891807,15.796071687,40.278231575,62.623893961,0.8405891807,18.70310927,15.585924392,33,2855.1402458,129.6600787,28.094202461,6.4012106873,38.54951325,13.229168754,46.159841512,99.930011285,0.0355622816,23.079920756,22.190863716,30.156814794,10.70424676,50.996311809,9.2106309334,0.8534947583,0.7112456319,15.14953196,41.00331068,60.953750656,0.7112456319,17.887827643,15.007282834,123.68561539,26.102714692,5.9744633082,40.256502767,8.2860116119,46.764400299,104.23304736,0.1066868448,25.85377872,19.38144347,27.880828771,14.687222299,59.389010266,8.6416344279,0.8179324767,0.8890570399,10.775371324,32.503925379,66.750402556,0.8890570399,21.444055803,16.323087253,33,2811.9680603,17326.123333,-8485.936267,477.95398333,-8948.213167,9863.5022,10794.768267,-931.2660667,21,17,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,2021,Knicks,124.27541511,25.336106633,6.4246304207,42.633188535,11.630228403,46.092604916,102.5964058,0.0329468227,24.940744761,18.252539759,23.6887655,11.333706999,52.18776711,8.3684929583,0.7907237441,0.6259896307,13.837665522,35.615515307,58.513557062,0.6259896307,17.988965178,15.155538428,123.71531913,28.49900161,6.7870454701,41.710677501,13.738825054,44.115795556,101.77273523,0,20.72355146,21.118913332,27.444703284,11.926749807,50.804000558,8.1378651996,0.7907237441,1.0872451481,14.364814684,43.292124989,57.920514254,1.0872451481,16.736985917,14.43070833,36,3035.1940459,123.82613428,27.186134105,6.0849830848,39.683249903,11.057657434,45.506513285,102.10339897,0.0654299256,21.493730574,18.811103622,25.026946559,10.926797582,52.671090143,7.3281516721,0.5888693308,0.9814488846,14.002004088,40.92641849,54.895707615,0.9814488846,18.876533548,14.329153716,128.70066374,25.255951298,5.5615436797,41.220853155,9.3891943298,47.109546463,101.84167926,0.0327149628,23.42391338,20.512281689,25.746675741,11.548381876,51.885931035,8.2768855939,1.0468788103,0.7197291821,13.969289125,35.397589773,57.087610124,0.7197291821,17.338930295,13.576709571,36,3056.7052925,20462.396667,-3964.272033,-2842.5842,-1121.482417,3051.0291167,4044.15795,-968.3606,41,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,2022,Knicks,127.44281713,25.604816851,5.2604674803,41.182775798,13.979474354,45.280709029,103.26210474,0.0581267125,25.052613083,21.710327115,29.005229532,14.386361341,51.093380278,8.4283733109,1.0462808248,0.5522037686,15.17107196,42.810323748,55.56913714,0.5522037686,18.019280872,14.444488054,125.90245925,28.48208912,5.6092277552,40.194621686,14.386361341,45.222582316,101.72174686,0.0581267125,24.645726095,20.838426427,26.883604526,11.305645579,51.965280965,7.6145993361,0.9881541123,0.6103304811,14.618868191,43.362527517,51.500267265,0.6103304811,19.03649834,13.979474354,41,3440.7588428,127.05104617,28.873927934,5.3598309338,41.178486045,12.448639588,46.048439958,102.29784847,0,23.715811067,19.537448243,25.963482104,10.863743344,50.486149441,8.9330515564,0.8644888603,0.4322444301,15.416718009,44.377094828,52.04222939,0.4322444301,18.06781718,14.235249899,125.23561956,26.280461353,6.2819523848,41.034404569,11.209538888,44.088931875,101.31809443,0.086448886,23.341199228,20.920630419,28.297602027,12.852067723,47.373989544,8.0685626961,0.9797540417,0.5763259069,16.137125392,44.838155554,53.886472292,0.5763259069,18.240714952,14.984473578,41,3470.2587133,22022.681667,15819.48645,-641.7009667,16461.187417,20880.958367,2589.0690833,18301.2125,37,41,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2009,Lakers,112.53652418,22.704282631,4.4838366384,31.879300955,14.125381317,42.479816476,89.832241553,0.0518362617,21.823066182,20.83817721,26.747511045,12.829474775,35.559675537,9.097263931,13.89211814,1.0367252343,6.738714023,18.920235526,53.935630315,1.0367252343,19.620025059,13.89211814,106.96412605,23.611417211,5.3909712184,31.412774599,14.151299448,40.665547316,87.395937252,0.0259181309,23.637335342,18.11677347,24.544469922,11.922340195,32.190318525,7.6976848647,16.665358141,0.8293801874,7.5162579487,21.045522256,52.484214987,0.8293801874,15.473124122,16.665358141,41,3858.3029212,102.53741104,24.094886271,4.7014412237,31.377009906,10.143870466,37.841491588,88.228676876,0.076653933,23.098385142,19.291239804,25.142490022,12.750104188,24.529258558,8.6363431174,16.148428551,0.51102622,7.5631880554,22.689564166,52.789008522,0.51102622,16.480595594,16.148428551,113.09010248,26.36895295,6.3111738165,34.673129024,11.753603059,42.619586745,89.812858158,0.076653933,21.871922214,20.517702731,26.956633103,13.286681719,27.288800146,9.3773311363,14.487593336,0.8942958849,7.3332262565,20.083330445,57.08162877,0.8942958849,20.134433067,14.487593336,41,3913.693509,19233.981667,20160.267633,10106.383233,10027.836683,28416.537283,16737.30545,11611.86475,65,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2010,Lakers,107.21600821,20.291924083,4.836417139,34.485756991,11.433920954,40.715272545,89.368577568,0.0262848758,21.501028368,19.109104674,25.601468986,12.616740363,44.52657953,8.0168871054,14.640675796,0.7096916454,6.6763584419,20.239354332,56.381058495,0.7096916454,16.033774211,14.640675796,106.21718293,23.524963801,5.0729810208,33.539501464,16.138913714,40.478708663,89.526286823,0.0262848758,22.394714144,18.162849147,24.103231068,11.801909214,42.528928972,7.7540383478,14.193832908,0.7622613969,7.096916454,21.685022498,53.75257092,0.7622613969,16.980029738,14.193832908,41,3804.469191,101.25498403,23.223145149,4.4012649669,32.880038282,11.753966441,39.093588824,88.905552332,0.0258897939,22.912467622,16.595357905,22.23933298,12.038754174,44.47866596,7.1973627106,16.025782438,0.5436856724,6.4724484808,19.676243382,53.488314245,0.5436856724,15.663325323,16.025782438,110.29052211,24.802422578,5.5921954874,34.951221796,12.064643968,41.294221307,89.967033883,0.0258897939,20.038700496,20.504716787,26.174581656,12.763668404,49.967302272,7.9481667344,13.954598925,1.2944896962,7.1973627106,20.504716787,56.310301783,1.2944896962,18.899549564,13.954598925,41,3862.5259165,19527.021667,28150.3736,9036.6736,19114.643667,32959.56585,13241.237283,19669.7837,57,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,2011,Lakers,109.87098208,23.096650457,4.9377184973,35.724258418,11.413414887,41.255582417,89.823305342,0.0269820683,20.560336038,20.344479492,26.361480721,12.816482438,47.272583646,7.6359253264,14.192567921,1.0523006634,7.0153377557,19.723891921,57.417841324,1.0523006634,14.894101697,14.192567921,105.93160011,24.229897326,4.9916826339,32.459428154,16.27018718,41.228600349,92.899261127,0.0269820683,22.503044955,15.892438224,20.614300175,13.005356916,44.412484407,7.501014985,13.760854829,0.6745517073,7.5819611899,22.691919433,53.559405558,0.6745517073,15.919420292,13.760854829,41,3706.1651064,102.73368501,24.509397374,4.9335385456,31.553540645,13.798078392,39.04618742,90.887915988,0.0263825591,22.847296152,17.333341307,22.794531034,13.718930715,42.792510808,8.0994456337,15.987830795,0.765094213,7.3079688617,21.818376349,54.61189727,0.765094213,16.172508708,15.987830795,112.09949348,24.931518319,6.3054316171,34.086266315,13.85084351,42.185711949,90.439412484,0.1319127953,20.921369341,20.763073986,26.435324186,13.560635361,50.865573882,8.4160363425,14.43125981,1.0289198036,6.9649955938,19.945214655,56.616971759,1.0289198036,18.335878552,14.43125981,41,3790.3828717,16458.19,13065.039933,2127.5786833,10958.16475,13869.621183,1407.45735,12437.8641,57,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,2012,Lakers,104.87032286,22.611938094,5.4043195151,36.437712559,7.7251929264,39.786401338,89.287315669,0.0331553344,18.500676622,19.495336656,25.695384197,13.394755117,45.68805087,5.8021835284,15.450385853,1.3262133779,5.8021835284,18.898540636,59.381203997,1.3262133779,12.433250418,15.450385853,108.35163298,23.706064131,5.3711641806,33.553198462,16.909220569,42.140430084,93.829596489,0.0331553344,21.418346054,16.54451189,22.015142074,12.168007743,45.157565519,8.355144281,11.305969047,0.9283493646,7.5262609198,21.219414047,53.479554465,0.9283493646,17.73810393,11.305969047,33,3016.1059046,100.52892277,24.015242663,4.5993624798,30.684318258,16.032063501,40.113011342,94.385488604,0.0657051783,22.536876151,13.206740835,18.101776617,12.845362354,42.905481419,9.9871870991,13.272446013,0.8541673177,7.0961592546,20.828541516,51.414302007,0.8541673177,18.331744741,13.272446013,107.06658801,26.380629081,6.1762867587,37.846182691,12.64824682,40.375832055,86.270899086,0.0657051783,18.101776617,20.171489733,26.742007561,12.976772711,47.044907651,7.0633066655,17.444724834,1.0841354417,6.1434341695,17.806103315,60.218795897,1.0841354417,14.652254757,17.444724834,33,3043.9001191,19755,12377.657717,-1842.548467,14200.7483,14162.891217,-12.71141667,14138.8435,41,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,2013,Lakers,124.92211837,24.565523157,6.1339004228,39.406570033,11.041020761,44.582983561,99.249500988,0.1196858619,22.650549366,25.014345139,34.858507281,13.255209206,49.430260968,9.1260469705,0.4189005167,0.8976439643,10.741806106,30.43013039,64.809894224,0.8976439643,19.897774542,18.012722217,128.48277276,28.156099014,5.8346857681,38.838062189,18.940287647,50.088533209,107.62751132,0,28.365549272,18.52138713,25.044266604,14.960732739,55.474396995,10.292984124,0.5685078441,1.2267800846,9.784319211,25.433245656,63.762642932,1.2267800846,20.196989197,15.738690841,41,3342.0822946,120.11418838,29.549450357,6.212802847,37.833187486,19.84387775,47.600579027,107.90494895,0.0309094669,28.374890615,16.35110799,22.749367639,13.569255969,53.164283069,10.632856614,0.8036461394,0.9581934739,8.5619223314,26.242137398,62.066209536,0.9581934739,20.647523889,14.867453579,126.57426696,29.765816625,6.8000827181,42.469607521,14.280173708,46.735113953,100.27031062,0.0309094669,21.420260562,22.471182437,33.722228388,15.145638781,54.029748142,8.1600992617,0.4327325366,1.1436502753,10.632856614,29.827635559,69.422662658,1.1436502753,18.329313872,18.143857071,40,3235.2547626,19169.981667,-15313.1716,-10923.55883,-4386.8162,-14827.38463,-10716.288,-4120.035233,44,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157,2014,Lakers,120.54006494,27.193607951,6.1135152552,36.91179022,17.648449699,44.524846953,101.07486306,0.0288373361,23.64661561,20.330321957,26.962909262,11.679121124,47.639279253,8.7953875133,0.4902347139,0.4325600416,11.160049074,28.837336109,57.991882916,0.4325600416,21.974050115,17.475425682,130.54662057,30.336877587,6.5460752968,42.996468139,20.445671301,50.148127494,106.58279426,0.0576746722,23.069868887,20.503345974,28.664312093,15.918209532,57.905370907,11.361910427,0.7209334027,0.6055840583,9.7470196049,26.38616254,69.786353384,0.6055840583,18.340545766,16.177745557,41,3467.7266867,127.62015007,30.529758312,4.6082654056,42.021620167,19.009094798,48.991621593,105.2412612,0.1152066351,22.465293852,20.189962808,27.303972528,14.861655933,58.29455738,11.405456879,0.806446446,0.3744215642,9.4469440814,26.727939352,66.416625158,0.3744215642,19.268309727,15.840912332,122.75266974,30.616163288,6.7395881556,38.594222771,18.317854987,45.938645762,100.08576428,0.0576033176,23.242938639,19.729136268,25.921492906,9.7925639868,49.366043157,8.8133075881,0.2592149291,0.6336364933,11.14624195,29.723311866,57.286499323,0.6336364933,21.370830818,17.482606882,41,3472.0222452,20322.711667,-16401.91138,-10965.17245,-5404.712167,-16013.53167,-12247.24407,-3751.932533,27,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,2015,Lakers,119.63884968,24.628037012,5.1629860724,38.277310537,15.221907214,45.220636635,104.98071681,0.0593446675,25.280828355,20.711288957,27.120513047,14.569115871,46.585563987,9.1984234624,0.6527913425,0.3857403387,8.4862874524,22.996058656,62.222883873,0.3857403387,19.880463612,15.726336887,129.93514949,29.256921077,5.9344667499,41.54126725,20.325548619,48.247214677,101.33101976,0.0593446675,22.283922646,22.936713989,30.532831428,12.610741844,56.970880799,9.3764574649,0.6527913425,0.830825345,10.504006147,28.188717062,64.626342907,0.830825345,18.51553626,15.577975219,41,3370.1427344,124.82624004,28.749639303,5.7499278607,40.982904191,16.31101985,45.588713753,99.802319296,0.0293363666,24.583875241,23.586438775,31.947303267,11.705210288,52.101387146,8.6542281577,0.8214182658,0.4987182328,10.062373756,28.485612004,64.011952,0.4987182328,16.545710783,14.462828752,118.54825758,25.962684473,5.6325823941,39.809449525,14.286810552,44.884640953,102.14922863,0.0880090999,26.08002994,21.562229478,29.952430336,13.524065019,50.223859681,7.8621462585,0.8507546324,0.2933636664,7.2167461925,22.618338676,64.217306567,0.2933636664,18.628592814,14.814865151,41,3408.7384181,19730,-25424.51047,-18742.48175,-6656.2332,-27907.41922,-15601.72295,-12276.71942,21,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,2016,Lakers,117.24065215,20.509079942,4.6744341747,37.57076468,14.403100301,42.099122786,101.49365202,0.1168608544,24.745285913,22.787866602,29.36128966,12.679402699,41.485603301,8.9398553592,0.7303803398,0.4966586311,10.254539971,30.266961282,60.621568204,0.4966586311,21.122599427,16.331304398,132.72471535,30.120885214,6.2228404951,42.946363981,20.65515601,50.045660883,103.30499526,0,22.057486262,21.268675495,29.332074447,13.58507432,56.560653514,9.2612227087,0.6135194854,1.0225324757,11.364718087,30.559113417,66.669117417,1.0225324757,16.302089184,14.344669874,41,3422.8741708,124.03891309,29.107876598,7.1961955262,42.442867491,20.149347473,47.289284886,102.42095428,0,24.026481389,20.325580833,27.551148586,12.688801907,58.215753195,8.8116679912,0.6755612127,0.7930501192,9.1347624842,28.491059838,65.500065401,0.7930501192,16.448446917,14.744857772,116.57836752,22.792847871,5.1988841148,39.916856,14.744857772,42.266634131,102.27409315,0,23.938364709,23.58589799,30.04778785,13.041268627,50.167763097,8.4298290449,0.9105390258,0.5287000795,8.4592012716,28.784782105,63.32652063,0.5287000795,18.475130555,14.950463358,41,3404.5767532,19129.66,-15516.67562,-8037.420783,-7501.202417,-14979.64242,-9189.396983,-5788.642133,17,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
247,2017,Lakers,119.95525357,23.415035091,4.8673320176,37.585019426,16.358843704,45.044421749,103.30840205,0,25.37348821,19.814937445,26.237511645,13.3059609,52.014210792,9.6770624729,0.7488203104,0.8064218727,10.051472628,30.586429602,60.193632644,0.8064218727,23.357433528,17.914085887,134.35564416,31.076042882,6.4225742008,41.87633582,20.621359317,49.825351423,102.44437862,0.0288007812,21.946195251,22.234203063,29.117589762,12.729945277,56.219124843,10.685089814,0.6336171857,0.4320117175,12.470738246,33.092097564,63.995335758,0.4320117175,19.872539007,16.358843704,41,3472.1280444,129.79364153,29.909978635,6.3243213797,39.077343571,17.783527549,48.592836289,101.45023791,0.0580212971,21.990071586,21.090741482,27.705169347,11.633270061,56.222636853,9.4864820696,0.5802129706,0.6092236191,11.517227467,31.824681438,60.545223484,0.6092236191,21.351837319,16.768154851,127.93696002,26.196615623,4.3806079281,38.613173194,19.669219704,48.157676561,103.77108979,0.0290106485,23.70169985,20.568549808,27.328030916,13.664015458,61.154447103,9.8055992034,0.6962555647,0.7832875103,11.05305709,30.40315966,61.299500345,0.7832875103,19.234059976,16.565080311,41,3447.0101519,18078.971667,-2885.341783,-3554.703033,620.45318333,-1890.165333,-1026.51375,-916.54,26,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,2018,Lakers,125.44902583,5.318008681,25.414483591,38.905431929,18.585040864,46.714507835,100.76226974,8.6767510058,0.0559790387,19.788590197,27.877561296,12.147451408,-1.147570294,17.801334322,0.8396855812,0.0839685581,12.231419966,33.559433729,61.436995025,0.0839685581,21.551929918,0.5038113487,130.01131749,6.4095999366,24.378871374,39.297285201,13.686874974,48.169962842,102.5815885,9.4324680289,0.0559790387,21.859814631,28.073487932,12.091472369,-1.147570294,15.61815181,0.89566462,0.0279895194,11.811577176,32.887685264,61.325036948,0.0279895194,19.20081029,0.9236541393,41,3572.7658866,121.63595768,6.104198613,22.624736144,40.069303739,15.512504732,46.061498708,103.85537915,9.6603143187,0,17.388565774,23.520765298,11.424371716,-1.148037354,15.70851111,0.5880191324,0.0840027332,12.124394493,36.233178923,61.405997974,0.0840027332,18.312595839,0.5040163992,122.64399048,5.5441803916,23.184754365,43.037400313,21.672705167,46.733520574,102.14732358,9.0442942752,0.0840027332,18.396598572,25.592832717,12.376402692,-1.148037354,17.360564863,0.7280236878,0.0280009111,10.780350761,33.181079616,65.130119146,0.0280009111,20.272659614,0.5880191324,41,3571.3123675,21328.948333,-883.3989,396.60283333,-1238.747483,-2476.267733,1193.75625,-3667.9991,35,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,2019,Lakers,125.39492122,27.938010189,5.5441187535,40.222038015,20.246904271,47.695727511,101.77806241,0.0271770527,23.671212913,18.018385949,25.464898392,11.11541456,60.60482755,9.1043126589,0.570718107,0.8424886341,11.985080246,35.031220947,61.719086711,0.8424886341,20.165373113,16.550825102,129.03664628,27.965187242,6.1148368604,39.760028119,16.550825102,47.396779932,103.24562326,0.0271770527,22.63848491,20.763268273,26.524803448,12.800391828,55.332479324,8.8325421317,0.6794263178,0.8424886341,13.479818146,38.292467273,61.420139131,0.8424886341,18.969582794,15.463742994,41,3679.5748625,124.97185743,28.076169813,5.3739543783,39.893385818,19.110439804,46.446319983,104.4905109,0.1645088075,23.936031491,19.055603535,24.29246724,12.420414966,57.303901278,9.8156921807,1.0418891142,0.8225440375,13.023613927,37.699935052,61.087603851,0.8225440375,18.507240843,14.668702002,124.77993049,29.282567735,6.4706797616,41.264292547,23.058651184,47.597881636,100.89873527,0.0822544037,22.757051704,18.452404574,26.677844949,11.680125332,63.939089847,7.759332087,0.4661082879,0.9596347104,11.131762641,34.327504498,63.719744771,0.9596347104,21.221636167,17.465351729,41,3647.2211374,17659.638333,17197.943267,8718.4711,8455.5071,17710.227667,11524.312567,6195.4101833,37,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,2020,Lakers,130.43172823,28.233501859,7.4669760877,39.898649052,19.420547249,48.647509447,101.36500157,0.0640942153,24.131472077,20.478101803,28.714208474,11.665147193,59.799902917,10.126886024,0.7370834765,0.9293661225,12.658607531,36.181184562,61.626588054,0.9293661225,20.92676131,16.888825743,125.62466208,27.336182845,4.7750190432,38.392434992,16.920872851,45.603034218,100.72405941,0.096141323,25.797921676,20.317866264,26.182486968,10.73578107,51.916314429,9.4538967634,0.8652719072,1.1857429839,14.100727376,39.51408376,59.607620271,1.1857429839,21.952268756,17.690003435,36,3120.4064037,123.6955338,26.87877702,3.787615056,37.710027093,21.496376678,44.85333619,101.13596693,0.2325728543,24.553048477,21.130905049,26.87877702,11.063822927,54.156250362,9.6351611074,0.9302914173,0.7973926434,12.857956374,37.87615056,59.239628464,0.7973926434,21.828623612,17.376514687,132.3671788,30.633167383,7.8078029663,41.364743375,23.157611351,49.438343889,103.19589793,0.0664493869,23.855329914,20.632534647,27.64294497,13.057304535,62.661771892,9.8345092682,0.4319210152,0.6644938695,12.857956374,36.979083836,63.558838615,0.6644938695,19.303546908,17.077492446,35,3009.8095586,18540.26,6004.3799,9124.84935,-3132.067583,9266.9767833,12683.90435,-3411.945967,52,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,2021,Lakers,128.02703992,28.975410066,6.0792194438,40.241789579,16.255304165,47.741696176,102.68594582,0.1651961805,22.896190623,18.766286109,25.63844722,11.332457985,56.034544439,9.1518684018,0.5286277777,0.925098611,13.777361457,37.499532982,55.902387494,0.925098611,19.394031595,16.684814234,125.58213645,28.34766458,5.3523562494,39.647083329,15.495401735,46.585322912,101.10006249,0.1321569444,24.382956247,19.757463192,25.473251039,11.068144096,57.488270827,9.2509861102,0.8920593749,1.0242163193,12.654027429,36.310120482,55.737191314,1.0242163193,20.28609097,17.081285068,36,3026.7043607,125.51025228,29.657248802,5.2659385127,38.412275408,13.277918581,46.908851046,102.1204395,0.0646127425,25.586646025,17.639278699,22.743685355,9.6272986306,56.083860479,10.208813313,0.6784337961,1.0338038798,14.053271491,39.47838566,52.820916983,1.0338038798,20.482239368,17.090070388,129.61316143,29.011121377,6.5258869912,41.158316964,14.990156257,47.81342944,99.665155286,0.129225485,22.097557931,21.742187847,29.172653233,11.339536306,61.57594359,9.1750094331,0.6138210536,0.6461274249,12.244114701,35.956991194,57.66687267,0.6461274249,19.448435489,18.026955154,36,3095.364665,19720.466667,-7143.116067,-7105.486867,-40.0683,-4434.522317,-5001.458783,591.72376667,42,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
